,Key,Count,Mean Score
0,PRP,100,0.075273423911266
1,of,100,0.06638034311086245
2,sentiment,100,0.059042302074687025
3,NN,100,0.05396135150783403
4,VB,100,0.05213215390670215
5,DT,96,0.038825292661283185
9,IN,95,0.039303952143486316
10,have,62,0.034459056507635304
6,to,56,0.035234712945326464
8,NNS,45,0.033552385957118076
7,RB,34,0.03288402563661161
13,i,33,0.03290198027492163
12,the,29,0.03361477331913691
11,mean_sen_len,28,0.03258979233179512
14,which,21,0.03284350605610985
15,had,1,0.028037818834865367
