,Key,Count,Mean Score
0,TTR,300,0.2346695587195974
1,do,300,0.047381153632098494
2,not,300,0.04486048048165959
3,have,300,0.04892630590247275
4,VBP,300,0.04650380482360426
5,that,286,0.028451461305812175
8,said,236,0.02487215693284671
9,what,233,0.02405542220119775
6,of,213,0.025886335868013408
7,you,203,0.024261489398293267
10,be,194,0.025444743873494692
13,with,51,0.022795465043794993
12,and,49,0.023240348581393518
11,VBN,26,0.021564094731857282
15,so,5,0.022492432559144952
17,did,2,0.018305420955986834
14,it,1,0.02323248120900566
16,VBG,1,0.018200551299165008
