,Key,Count,Mean Score
0,i,100,0.05864238045616278
1,sentiment,100,0.05428612551739551
2,RB,100,0.036746496361443906
3,VBD,100,0.03526575911353999
4,this,100,0.03072938656552864
8,TTR,99,0.023203429103725505
10,but,70,0.021293103299106737
6,the,70,0.021244105989653126
5,VBG,57,0.020706005840282912
13,VBZ,53,0.021161909238610895
9,and,49,0.019817024022965063
7,DT,34,0.01990093551120897
15,was,21,0.01967070750152185
11,a,12,0.019195713377339444
14,VB,7,0.018564708817181762
12,do,6,0.01991402817280695
17,mean_sen_len,6,0.01916857849807151
20,so,6,0.018466979941541926
19,is,3,0.01807043553194491
18,have,3,0.018877600512374772
21,my,3,0.020177225125838874
16,PRP,1,0.01880463477559939
