,Key,Count,Mean Score
0,TTR,300,0.10850663795529039
4,with,297,0.040206193311048216
2,have,294,0.04020438936635555
8,for,279,0.03428371337551454
1,PRP$,255,0.032936055227007606
10,VBP,252,0.03145886907258827
12,we,181,0.027606027102060553
5,that,146,0.026946871130032673
6,said,138,0.027654330373697595
14,is,133,0.027410192134976023
7,it,126,0.027470822271937825
15,be,119,0.027132830880667223
3,on,100,0.027519458802578268
18,this,83,0.028329798033976467
11,an,58,0.02675887479074546
19,from,50,0.026778941889812932
13,and,39,0.026105438533060195
20,at,33,0.025342093758052908
22,but,30,0.025030198955234985
21,JJR,27,0.026926573875178807
9,as,22,0.02530926236099121
17,VBG,14,0.024621813141965494
24,by,10,0.024868807750750337
25,not,8,0.027231680203261346
26,PRP,4,0.025300542742063885
16,to,1,0.020982705336932483
23,was,1,0.02268057949376061
