,Key,Count,Mean Score
0,sentiment,100,0.07270464221500289
1,this,100,0.06963242290478475
2,its,100,0.05778273188150013
3,and,100,0.05789844924394046
4,VBG,100,0.034284458860779826
5,mean_sen_len,100,0.04010282956216
8,both,89,0.028015248921846567
7,not,88,0.02681594091788627
10,their,79,0.024876594896089878
6,RB,66,0.02467731767817215
11,with,28,0.02310474250892718
9,an,23,0.02268955632258632
16,TTR,7,0.021503895142855712
15,JJS,7,0.022395380213605216
13,so,5,0.02153648341679426
14,because,4,0.021844739764903094
12,VBD,3,0.022049954199778395
17,very,1,0.021309938846137584
