,Key,Count,Mean Score
0,TTR,100,0.1343672163815172
1,sentiment,100,0.08461733329192984
2,mean_sen_len,100,0.04284106607028949
3,PRP$,100,0.04709231182509201
4,has,100,0.04064881094209856
5,have,100,0.028048164094000044
7,NNS,99,0.02316826921087392
8,VBG,91,0.021559209647876405
13,VBD,65,0.020215893513942065
6,been,57,0.020899118942690535
9,its,23,0.02040715195170758
11,NN,16,0.020461010260342898
17,IN,14,0.019829174483231477
12,for,13,0.01951864503577949
10,to,8,0.01924654967461284
15,at,6,0.019119284194738326
14,this,5,0.018826712639667335
16,VBZ,1,0.018539175712885325
18,after,1,0.01788469259774093
19,and,1,0.018457265604983765
