,Key,Count,Mean Score
0,PRP,100,0.07665205923388119
1,sentiment,100,0.061218390746427015
2,of,100,0.06767618906474727
3,VB,100,0.052589509872094604
4,NN,100,0.05302648182640086
5,IN,98,0.03917913323478876
6,DT,97,0.03850775517571834
8,have,68,0.03450227187605033
7,to,54,0.03375852635718142
14,NNS,38,0.033336722790066775
11,RB,36,0.032195856820656385
9,the,33,0.03233712937326113
10,mean_sen_len,32,0.032279459149626835
12,i,25,0.032681412956713854
13,which,17,0.03128308568189513
15,VBD,1,0.028829359456025196
16,a,1,0.032547016288551764
