,Key,Count,Mean Score
0,TTR,300,0.11544057045506712
1,mean_sen_len,300,0.06986397143669275
2,and,300,0.044401285247341736
3,a,300,0.03249820780552073
5,DT,300,0.03447031429809853
6,because,300,0.02892045960729551
4,during,299,0.03519592440262262
8,VBG,253,0.023945900370491477
10,lex_density,230,0.023366939815325678
7,was,207,0.02288887920795321
9,the,116,0.021963805441163706
11,in,45,0.021264705755920266
13,until,21,0.021458348013817425
15,one,16,0.021712489788495198
12,i,9,0.020019066191124188
14,while,2,0.01967290088460561
16,of,2,0.0208449707525893
