,Key,Count,Mean Score
0,TTR,300,0.16136577884235678
1,and,300,0.02939214516511963
2,the,300,0.03787395551822901
3,a,300,0.03294788402082571
4,DT,300,0.02415259040300479
5,i,300,0.023914216077857972
8,IN,300,0.019349040046184214
6,is,289,0.016763040611272914
18,to,157,0.014186030182146763
9,mean_sen_len,72,0.013430473075942247
7,PRP$,70,0.013956724347189213
17,of,64,0.01327952314739301
12,lex_density,46,0.01297409019773733
13,it,44,0.013013581937886681
11,in,40,0.01324076486771886
14,what,28,0.01397475704212528
10,RB,22,0.012923394360948056
16,about,17,0.01351417593673645
25,PRP,10,0.012800794003533178
23,for,8,0.012967236318184732
24,VBZ,7,0.012487336082023856
19,VBG,6,0.012812109961247852
26,there,5,0.013097260628539678
27,this,3,0.013846901817474591
15,that,2,0.013273558354940762
21,not,2,0.013733034717931098
28,do,2,0.01289787212400941
22,sentiment,1,0.013231478776159482
20,or,1,0.012751953910435663
29,NN,1,0.01227027304991577
30,by,1,0.013910180391158987
31,VBP,1,0.013263538868773506
32,JJ,1,0.011612868296616634
