,Key,Count,Mean Score
0,i,100,0.0386603017003541
1,a,100,0.033075836768430414
3,VBZ,100,0.029700325700253917
4,VBD,100,0.02718820010288411
5,mean_sen_len,99,0.02397917373235914
7,TTR,99,0.022558377862997445
6,sentiment,96,0.025033136930033978
2,DT,92,0.023074093473015124
8,was,78,0.021746977162559553
10,is,62,0.019989334247690678
11,and,43,0.019846907315885405
9,my,17,0.01922986268879811
12,what,10,0.019140791207207377
13,in,1,0.01903852856990305
14,would,1,0.021088941473744342
15,do,1,0.018940595728432676
16,the,1,0.016890014795984936
