,Key,Count,Mean Score
0,PRP,100,0.07577535147037348
1,of,100,0.06671478398815402
2,sentiment,100,0.06044983532749613
3,NN,100,0.053263759871856255
4,VB,100,0.05341142645431381
5,DT,98,0.03857269016630132
6,IN,96,0.03903116962437362
8,have,64,0.033886345191433326
11,to,57,0.035375879802602206
7,NNS,49,0.03320181263908763
9,the,43,0.033131449407010155
12,RB,32,0.03252889072745538
13,i,31,0.03269632024084753
10,mean_sen_len,15,0.032716004912500325
14,which,13,0.03190501360868623
15,had,2,0.02894756434081735
