,Key,Count,Mean Score
0,TTR,100,0.18096186601802006
1,or,100,0.06557303929526898
2,the,100,0.05010110474907802
3,and,100,0.045676676376747896
5,such,95,0.0240815372305497
7,a,91,0.023247877136667625
4,DT,90,0.024397851262434836
6,mean_sen_len,68,0.02109241927302225
14,there,36,0.020409403942387064
12,from,34,0.01989806060549451
8,one,29,0.01955353879176561
15,when,27,0.019934514269186954
10,is,23,0.018877927193685303
13,about,23,0.019164457288816175
9,at,22,0.019121299315055976
16,their,16,0.018713047522244786
11,they,12,0.017952685416021793
18,as,9,0.017770334457007778
17,it,8,0.019227358829326045
22,an,3,0.017112139600270235
26,be,3,0.021253722789622256
24,have,3,0.02064778872787162
23,can,3,0.017841200930393448
21,we,2,0.01806465191439223
20,each,1,0.015830313100791422
19,of,1,0.015003768671405677
25,any,1,0.020766194634830336
