,Key,Count,Mean Score
0,sentiment,100,0.06026928748644718
1,of,100,0.06765110367173947
2,PRP,100,0.07682068257492096
3,NN,100,0.053545791923408095
4,VB,100,0.05166632046835625
5,DT,99,0.03828931056819078
7,IN,93,0.039304638382472126
12,have,57,0.03527860768953815
6,to,49,0.03576730075890977
10,RB,42,0.03274486043023638
13,i,38,0.03217977025318107
11,NNS,37,0.03437487797288116
8,the,32,0.033509085084947834
9,mean_sen_len,30,0.033204927623123194
14,which,22,0.03127494428401912
15,had,1,0.032069985420250385
