,Key,Count,Mean Score
0,TTR,100,0.22047249910279498
1,a,100,0.08857378057290674
2,an,100,0.06234370471453762
3,with,100,0.039048735082597534
4,for,100,0.043086090769849525
6,NNS,99,0.025408161407256297
8,VBP,94,0.02489068889191895
5,as,76,0.021578624988231467
10,see,72,0.021815067325743658
11,in,66,0.020915708639310894
14,mean_sen_len,30,0.019991057929552705
12,DT,26,0.019899466006753484
7,been,16,0.01920116638822667
9,lex_density,9,0.018906184785350118
13,who,7,0.018118687189039816
16,PRP$,2,0.017989198444987406
17,JJ,2,0.018797856093179008
15,on,1,0.01951905073975928
