,Key,Count,Mean Score
0,TTR,100,0.11334828889267382
2,this,100,0.046643265258908356
3,with,100,0.053309515297703204
4,but,100,0.04770228114803317
1,on,98,0.047353857148445824
5,for,95,0.0352745010775036
8,that,80,0.031733349965511234
10,what,58,0.033639158790335535
17,have,56,0.0363987168620059
12,not,45,0.035670578917607006
14,JJR,29,0.03137028201399448
9,as,25,0.028265988164843645
13,so,24,0.03082949438023039
6,from,23,0.03168496022256057
11,it,12,0.029320884784865168
20,now,11,0.027398580684596708
16,in,11,0.029418974409874624
15,be,10,0.03079519688012853
7,do,7,0.028680924734962775
18,one,5,0.02891539521421988
19,all,4,0.027143543676683684
21,out,4,0.029596402782787516
22,up,3,0.027379733503597126
