,Key,Count,Mean Score
0,or,300,0.0714902363299226
1,TTR,300,0.07343278436065744
2,mean_sen_len,300,0.057530498950385166
4,we,300,0.03538008159015287
5,the,280,0.03266124905560486
8,an,280,0.03991574993901129
3,this,255,0.032645315683396424
7,a,251,0.030305571833395804
9,as,208,0.027895363543485926
15,on,124,0.0287508164911144
11,PRP$,119,0.027880731662555457
10,DT,70,0.02641055403420544
12,you,58,0.025241100665778157
17,at,45,0.025996708717175136
6,by,28,0.026102944564789027
16,with,24,0.02495471104457725
13,is,23,0.02501204898071405
14,your,13,0.02430573154340744
20,from,10,0.025157499637101753
18,when,6,0.022844068157514382
19,our,4,0.02496047333861309
21,about,1,0.022658016142666416
22,that,1,0.018070561430275415
