,Key,Count,Mean Score
0,PRP,100,0.0757639761570012
1,of,100,0.06777221291715643
2,sentiment,100,0.05980096410241015
3,NN,100,0.054199082987299974
4,VB,100,0.05286789764373896
5,DT,99,0.03853364677958619
6,IN,99,0.03777899315030068
7,have,60,0.03595008348039664
11,to,59,0.03474916367884771
8,the,36,0.03221655566189138
12,NNS,35,0.033219827357935945
10,RB,31,0.03247139285033488
13,i,29,0.032460454677218184
9,mean_sen_len,28,0.03344794356338256
14,which,23,0.032139158988982494
15,had,1,0.026087348314964044
