,Key,Count,Mean Score
0,PRP,100,0.07453993942172503
1,of,100,0.06787890025590214
2,sentiment,100,0.059690899960733
3,NN,100,0.05372442267388423
4,VB,100,0.05212548904174968
5,DT,98,0.03834315919565523
8,IN,96,0.03938316320888335
6,have,57,0.03503408600534903
13,to,54,0.036753768706792714
10,NNS,40,0.0335997752329574
9,the,37,0.03335204220996586
7,RB,35,0.03217895254462863
12,mean_sen_len,33,0.03222055774494836
14,i,30,0.03226586156926726
11,which,19,0.03266571057971538
15,a,1,0.02736832833013629
