,Key,Count,Mean Score
3,this,98,0.04176832474094118
1,to,94,0.03735567585994364
5,in,85,0.03715331802888984
2,of,84,0.03713459556991035
11,or,76,0.04081270654695437
15,TTR,66,0.03334326297998653
9,and,63,0.03288477133579661
14,with,58,0.03442473910234506
13,is,53,0.033186106818006995
0,on,44,0.035743442701372856
10,VBN,42,0.034890069992535314
4,it,38,0.03379572550199179
6,as,38,0.03241185861109697
8,mean_sen_len,36,0.03163080089859378
17,for,30,0.03232179912125226
7,i,21,0.03124232833814215
20,that,21,0.03152235223848188
12,from,14,0.031404639656095176
21,not,12,0.03031678330648199
19,VBD,10,0.02951091398065276
16,so,9,0.030194837289729732
18,a,4,0.03313850356545198
22,an,3,0.028611095858268844
23,are,1,0.025568814625595914
