,Key,Count,Mean Score
0,TTR,300,0.20935706243715327
2,which,300,0.02960985659104261
1,we,298,0.025528041885072537
5,you,295,0.024485174617339893
3,this,277,0.02447792245159285
6,said,244,0.01960031514034321
10,on,231,0.02171789734026528
7,NNS,221,0.020566271230318258
9,with,205,0.021557698202048003
4,not,166,0.02078780371030646
11,VBD,155,0.020090189633249992
12,PRP$,103,0.019653077564060043
13,by,85,0.018965539104931334
18,PRP,40,0.017945840874360304
8,but,25,0.017123921850916355
17,DT,11,0.016910401943158907
14,be,10,0.017561629498893526
20,is,8,0.017987073653746653
23,as,6,0.016525537961326036
22,an,5,0.018370582270100397
15,from,4,0.01804815070892348
25,for,3,0.017152057433470366
19,the,3,0.01625459799767361
16,or,2,0.016788823666713942
21,NN,1,0.015565427822588844
24,it,1,0.021329986524384184
26,then,1,0.016687217128757766
