,Key,Count,Mean Score
0,TTR,300,0.03797752054023777
3,NNS,299,0.03321354225822684
5,mean_sen_len,298,0.028080513790125907
4,NN,296,0.03004125906749492
1,a,293,0.03034413501618812
2,RB,281,0.029647135187060615
11,and,273,0.028223279199125813
9,VBG,240,0.026338925112102608
13,IN,129,0.023817232087356033
10,VBP,97,0.024980170896491266
14,JJR,67,0.024873454738299706
12,of,47,0.02374586545856735
17,are,46,0.024755296019873044
15,JJ,44,0.02282002086533841
6,be,42,0.025018833166057346
16,VB,38,0.023338925001594683
25,for,35,0.02374628473000443
23,PRP,31,0.024498030347275258
26,lex_density,23,0.022931787994283498
18,in,20,0.02372126471740249
27,it,20,0.023450988293930893
21,VBZ,17,0.02256480992024268
24,VBN,16,0.022790245785921294
8,DT,13,0.0232916316371321
7,to,13,0.023272855222129678
22,is,11,0.022881853584955748
20,the,8,0.02197791617958336
19,that,1,0.02242508063232768
28,sentiment,1,0.021671047701428782
29,has,1,0.02251042050976065
