,Key,Count,Mean Score
0,mean_sen_len,300,0.11608244058933957
1,this,300,0.05424179276610664
2,or,300,0.05540150595564512
3,with,291,0.03999962706660127
10,you,272,0.030777428348990037
7,that,245,0.03416930389096781
4,VBP,221,0.036241795254097736
6,VBD,220,0.03549075922694806
9,from,163,0.030517908121296518
8,what,138,0.03202879716175918
12,have,114,0.032707665861260005
5,because,111,0.03072478850090646
11,but,82,0.029104490672885616
17,about,64,0.030717375626593726
18,is,39,0.02837498121752919
14,if,34,0.028089456252749043
13,of,33,0.029150561000149476
19,when,24,0.029187131162012502
16,so,18,0.02790471260113548
15,an,18,0.031155766644386722
20,as,7,0.028802062246712314
21,on,4,0.029022923091187744
22,for,2,0.027930592915189827
