,Key,Count,Mean Score
0,sentiment,100,0.0681668541958245
1,TTR,100,0.05833305690311745
2,has,100,0.03379516884242588
3,VBG,100,0.03377499399192512
5,mean_sen_len,81,0.02414799948162134
8,NNS,80,0.023736227583326726
4,PRP$,77,0.024267450072292713
12,NN,75,0.02266544465702414
13,and,58,0.022661383620900703
6,VBZ,48,0.02246987304919192
9,to,45,0.02310123985784846
10,DT,41,0.02168007224334098
14,the,33,0.022109553516147143
11,for,32,0.022589372254546047
7,was,25,0.022993108089154158
15,such,3,0.02318685843733077
16,an,2,0.02113077038629376
