,Key,Count,Mean Score
0,PRP,100,0.07515678120507739
1,of,100,0.06711115336920939
2,VB,100,0.05337863182234561
3,sentiment,100,0.06031064191827904
4,NN,100,0.05213279492931811
6,IN,98,0.039011963503004586
7,DT,94,0.03784541326760576
5,have,65,0.03624614961481869
10,to,63,0.03617220659423376
11,NNS,40,0.03430335729991233
15,the,38,0.03176958564585272
13,mean_sen_len,30,0.03251386324447817
8,RB,26,0.03203911173329824
9,i,26,0.0324126319364487
12,which,19,0.03175980140708124
14,a,1,0.027055604027175297
