,Key,Count,Mean Score
0,TTR,100,0.07807785490460387
1,this,98,0.04746443887283836
2,on,98,0.045425190223129436
4,with,97,0.04688899853682356
3,but,95,0.03822259606938393
5,for,88,0.03657473996682538
10,what,64,0.033142583586474456
11,be,42,0.033354697889880026
8,as,40,0.02955961907710908
15,JJR,39,0.03214100849687015
12,have,38,0.03309301843115921
17,not,37,0.032249097140176444
6,out,35,0.031214202550082313
14,it,31,0.030971921177120082
13,from,30,0.030672093394036672
16,that,23,0.027157951117053804
18,so,11,0.032106031436351885
7,do,11,0.030939429899943537
20,one,9,0.02916891116184716
21,up,7,0.03038601294687041
9,all,6,0.028571276180191573
19,would,1,0.0282873621580827
