,Key,Count,Mean Score
0,TTR,300,0.1833400225444086
1,NNS,300,0.03149698133067572
2,i,300,0.035276762281551896
3,as,300,0.025227390866739984
4,IN,300,0.029539641447214306
6,PRP$,300,0.0313286996082951
5,VB,299,0.023628380608460325
7,to,299,0.024312157662306016
8,on,151,0.016960799519863526
9,VBD,117,0.016018417034593117
12,JJ,77,0.016614164548291278
14,from,61,0.015736834508808906
18,RB,45,0.015696968397919973
13,sentiment,43,0.015322122838095906
11,VBG,34,0.01613131861342531
17,into,22,0.015664558348626092
20,with,15,0.015832613280190998
16,before,7,0.016528660216823556
24,a,6,0.014792157561584278
10,said,5,0.015859607210021883
19,an,5,0.013526992024807349
15,this,5,0.01558928144400512
23,of,2,0.01501233308150516
21,all,2,0.015019768944231338
27,DT,2,0.013861668431994144
22,after,1,0.013818356184079707
25,not,1,0.016180344873737033
26,was,1,0.013229283744408724
