,Key,Count,Mean Score
0,PRP,100,0.07574718555953794
1,of,100,0.06815036091915233
2,NN,100,0.05340439871612279
3,VB,100,0.05257456620250331
7,sentiment,100,0.058650328840695154
5,DT,99,0.038483487110197084
8,IN,98,0.039572437525631526
6,to,59,0.03686694605540985
4,have,56,0.03570440657723283
12,the,43,0.03275448056156971
11,NNS,40,0.034581817326171466
9,RB,36,0.033039558375573
13,mean_sen_len,29,0.031977314002234136
15,which,20,0.03113244970914967
10,i,19,0.031836831884903626
14,not,1,0.029103461383424557
