,Key,Count,Mean Score
0,sentiment,100,0.09920534554441586
1,this,100,0.08335024382020759
2,is,100,0.07093030765819125
3,i,100,0.04741132689722963
4,VBZ,100,0.045983649450553624
5,so,96,0.026835093554928083
9,mean_sen_len,84,0.023977941335931553
7,there,75,0.024192235162830072
6,do,65,0.025183859755086052
8,what,55,0.022887964907692508
10,have,54,0.02558537700489398
13,RB,30,0.022406537578757556
11,not,26,0.022008762067096472
14,be,9,0.022129240645062227
12,VBD,3,0.021523610652793627
15,JJR,1,0.021471223125470913
16,was,1,0.024674440857334713
17,my,1,0.02379975651957192
