,Key,Count,Mean Score
4,i,100,0.05433746883649053
1,it,99,0.043646123442194214
2,for,98,0.03919423879466967
3,VBD,94,0.039733433373354284
5,this,91,0.03841011695316721
8,have,88,0.047877998385727684
7,with,77,0.03752188876535747
10,in,70,0.03502095360503284
0,on,67,0.03724205421258029
6,that,59,0.032207718015804326
9,but,55,0.03015115853196898
12,is,20,0.031850421247739354
15,do,17,0.03184514479204151
17,VBN,16,0.0354951620744748
11,an,12,0.030932355384692318
14,of,10,0.033014518409376456
19,a,7,0.03118048656017382
16,are,7,0.030814036400947018
13,from,6,0.03158043599023625
18,and,4,0.029509175678937814
20,as,2,0.02804843601699445
21,not,1,0.032473264507473176
