,Key,Count,Mean Score
0,of,100,0.06821800242541604
1,PRP,100,0.07510519056708316
2,sentiment,100,0.060368603743612484
3,VB,100,0.05238534413170413
4,NN,100,0.05317597508004529
6,DT,100,0.0383474066891934
5,IN,94,0.03916125365574926
9,have,63,0.0353375436788503
7,to,53,0.036160195577156454
11,NNS,39,0.03459785200616543
10,the,36,0.03224235558756108
8,i,33,0.03150872757885024
12,mean_sen_len,31,0.03264962758343291
13,RB,31,0.03195833378730524
14,which,19,0.03168118576735481
15,not,1,0.027466789869513567
