,Key,Count,Mean Score
0,TTR,300,0.10885129905684687
1,have,298,0.04435969677732862
5,with,284,0.03498608160065546
3,VBP,283,0.03725972248594378
2,said,277,0.033363964080056
7,PRP$,251,0.03345378258088274
4,for,228,0.03171219580910902
6,be,226,0.03199564449766666
10,on,214,0.03155415428772739
8,that,155,0.027907653991193885
11,an,104,0.02852779364366586
13,at,65,0.027152353613984718
16,VBG,64,0.02677924660137657
15,it,60,0.02712629341374465
14,we,59,0.02709096597107515
21,but,37,0.027107009695104836
12,is,26,0.02742375400748444
9,from,18,0.024839288754535702
18,as,18,0.02605711557589381
20,this,17,0.026048423014169583
17,by,13,0.025762351981475654
19,JJR,3,0.027343407008755954
