,Key,Count,Mean Score
0,mean_sen_len,300,0.058249530648094856
10,RB,298,0.03292498155376911
1,a,286,0.029490064356294445
2,and,283,0.029920663665462918
11,was,229,0.027211852474137255
5,TTR,223,0.025747242919902984
6,NN,217,0.025852152364083215
3,to,214,0.02612187509823237
13,sentiment,203,0.025676306168589593
8,PRP,199,0.026119492232116178
14,VBD,143,0.02534234860917522
7,JJ,125,0.025249937093266017
15,VB,106,0.025409684380670792
4,IN,57,0.02460762089820199
17,VBG,47,0.025774758012383596
12,DT,32,0.02439718175227631
9,lex_density,12,0.024187246578778975
19,of,11,0.02584150610112742
21,VBN,3,0.024534515925351313
18,the,3,0.024176386840874715
20,with,3,0.025715682077292076
23,had,2,0.024876584324265778
22,PRP$,2,0.02391123137293988
16,in,1,0.024640729391586326
24,NNS,1,0.024561043597326613
