,Key,Count,Mean Score
0,PRP,100,0.07554248377176626
1,of,100,0.06852357972892147
2,NN,100,0.05306627077102162
3,VB,100,0.05231127618809121
4,sentiment,100,0.06132788378524376
6,DT,98,0.038760483165664855
5,IN,97,0.039136140968485354
11,have,66,0.03530912703288227
8,to,56,0.03555144247348021
9,NNS,48,0.03302145221571994
13,the,35,0.032305719835459996
7,i,31,0.03214632086624613
14,RB,31,0.03207270857782291
15,which,20,0.032651183873748935
12,mean_sen_len,17,0.03172690199013485
10,not,1,0.027600160093218515
