,Key,Count,Mean Score
0,TTR,100,0.08121607244305888
1,said,100,0.041686779620581635
2,have,99,0.03704913165426041
6,on,88,0.031761122004294866
10,be,75,0.030308229162288917
11,with,75,0.028748452836876912
9,VBP,61,0.029275973388702727
5,it,61,0.027178428106722018
3,for,58,0.028270789431645113
8,we,54,0.02711577769628533
12,is,43,0.027144073198008614
15,VBG,43,0.026051173392448723
4,that,37,0.0261207452523961
14,not,32,0.028512461693267804
16,but,23,0.025780574899451413
20,this,13,0.02607771742315654
18,an,9,0.025775877531743097
17,PRP$,9,0.026404920330608
7,as,6,0.025936531230764632
22,JJR,4,0.026686553168615706
19,from,4,0.024945632764111353
13,at,3,0.02186083451923128
21,by,1,0.019422642996721366
23,and,1,0.022912416486576808
24,to,1,0.021891029155169658
