,Key,Count,Mean Score
0,mean_sen_len,100,0.08839137323607846
1,TTR,100,0.08246757907158205
2,the,100,0.03508452065657496
3,and,100,0.03008902069700556
4,said,100,0.03220907435645746
5,lex_density,100,0.031767719651148496
6,DT,100,0.0269894473756456
7,a,96,0.022747927502710055
10,this,77,0.019950453460730017
12,RB,33,0.018102767434071368
11,that,26,0.018045096055516564
13,is,25,0.01839129002430833
9,VBP,18,0.01805148611451248
8,VBG,13,0.017523603349479493
15,IN,4,0.020154025099955647
16,VBD,4,0.017053794425714357
17,NNS,3,0.01725963325032356
14,VBN,1,0.017388984818169
