,Key,Count,Mean Score
0,TTR,100,0.2269977742984098
1,the,100,0.06459455551469685
2,a,100,0.041214940902052834
3,DT,100,0.03277158231301544
5,and,100,0.03246330490519147
6,to,100,0.023158517769435723
7,mean_sen_len,100,0.023006769229696026
4,i,98,0.020832936669808226
8,IN,77,0.017347956916665287
10,RB,65,0.01672906620219574
12,of,45,0.016860641222521365
11,lex_density,6,0.014981456143247402
9,is,4,0.01686287402039854
14,that,3,0.014201543259041821
13,it,1,0.01458765304102344
15,VBG,1,0.014422684241263055
