,Key,Count,Mean Score
0,PRP,200,0.07630050241760322
1,of,200,0.07156325169701563
3,NN,200,0.05655312000814223
4,DT,199,0.04779084553732318
6,VB,199,0.04744904976679841
2,sentiment,198,0.0544070365489417
7,have,180,0.04113601123915309
5,the,179,0.04007840985428183
8,IN,124,0.03596960785300269
10,i,123,0.03555313346693013
13,NNS,74,0.03467026182128767
12,said,69,0.03500516587435118
9,RB,27,0.03369569649744333
11,which,17,0.031977353070106275
14,mean_sen_len,7,0.03184707794051209
15,to,4,0.03146308650183802
