,Key,Count,Mean Score
0,TTR,300,0.11855234041749621
1,mean_sen_len,300,0.061029185976699846
2,RB,300,0.034800580317275454
3,i,300,0.026748830469719855
4,not,294,0.020095196446450775
5,NNS,293,0.018546234561989082
6,DT,286,0.017513490285742176
8,the,285,0.017500378226424817
9,a,200,0.016011619823994253
10,VB,123,0.015228434800359264
12,sentiment,90,0.015081500276697073
7,is,83,0.014968497643322642
13,lex_density,47,0.014582507118577906
14,PRP,29,0.014042807661635695
17,so,15,0.015015989508537535
11,have,12,0.015014330461320976
18,do,10,0.014704612287396104
19,VBG,9,0.01437950395724454
15,VBN,8,0.01355076125538982
21,VBP,5,0.01369207090271501
16,IN,4,0.014635642112451833
24,about,2,0.01488124593488334
20,JJ,1,0.013383073092284543
22,to,1,0.01382873165039857
23,be,1,0.013063928810157489
25,NN,1,0.014336198673405166
26,or,1,0.015230470882985474
