,Key,Count,Mean Score
0,sentiment,100,0.14319991068856358
1,we,100,0.0701100394809173
2,mean_sen_len,100,0.04233406043648246
3,this,100,0.04837952706455387
4,RB,100,0.048709743447625825
5,PRP,100,0.03644019011604133
6,and,97,0.03004979971021672
7,is,90,0.024561853596107103
8,VBN,63,0.022199493891421784
12,VBZ,44,0.021371674879441162
14,are,32,0.021608928543054896
13,with,27,0.022165625926251313
10,be,13,0.021745946340469245
11,an,11,0.022234688302809003
9,one,7,0.020949988869779414
17,PRP$,7,0.021142680045083705
16,VBD,5,0.021597574947394095
15,NNS,3,0.019766721595583066
18,the,1,0.01953777140841171
