,Key,Count,Mean Score
0,of,100,0.06647766350614312
1,PRP,100,0.07577650218904233
2,sentiment,100,0.060758750222672554
3,NN,100,0.052867320961925694
5,VB,100,0.05246755654361415
7,IN,100,0.039596606919643056
8,DT,97,0.03795090134491678
11,to,55,0.035074749987173706
13,have,52,0.03578897993118754
4,NNS,45,0.03428170078042446
9,the,38,0.03246188669989101
14,i,30,0.0321156643266495
12,which,28,0.033883897108799806
10,RB,28,0.03285166563126758
6,mean_sen_len,25,0.032606003118838885
15,had,1,0.028646426911312584
16,a,1,0.02797899161553755
